ratio_occupation,nb_transitions,duree_max_bloc_1_ms,duree_activation_estimee_ms,temps_repos_avant_ms,temps_repos_apres_ms,score,label,class_name
0.25,2.0,500.0,500.0,792.5,707.5,16.13425374294017,1,swipe_rapide
0.045,2.0,90.0,90.0,1050.0,860.0,10.4273676519822,0,tap
0.62875,2.0,1257.5,1257.5,410.0,332.5,18.95217927180089,2,swipe_lent
0.2625,2.0,525.0,525.0,817.5,657.5,14.475076214279321,0,tap
0.52875,2.0,1057.5,1057.5,670.0,272.5,19.671942021950112,2,swipe_lent
0.02125,2.0,42.5,42.5,990.0,967.5,10.75731087516439,0,tap
0.075,2.0,150.0,150.0,1055.0,795.0,12.834820857368783,0,tap
0.6125,2.0,1225.0,1225.0,410.0,365.0,19.676038344419716,2,swipe_lent
0.64625,2.0,1292.5,1292.5,500.0,207.5,20.22357172637447,2,swipe_lent
0.17125,2.0,342.5,342.5,855.0,802.5,13.8136272630783,0,tap
0.715,2.0,1430.0,1430.0,257.5,312.5,19.51204751267049,2,swipe_lent
0.2175,2.0,435.0,435.0,940.0,625.0,14.925953522961262,0,tap
0.20125,2.0,402.5,402.5,887.5,710.0,16.905539186703614,1,swipe_rapide
0.18,2.0,360.0,360.0,690.0,950.0,15.23450832198461,0,tap
0.37375,2.0,747.5,747.5,567.5,685.0,18.04324102946584,1,swipe_rapide
0.59125,2.0,1182.5,1182.5,297.5,520.0,18.15351483161396,1,swipe_rapide
0.72,2.0,1440.0,1440.0,320.0,240.0,18.370037983577223,2,swipe_lent
0.21625,2.0,432.5,432.5,900.0,667.5,15.428793291208192,0,tap
0.2975,2.0,595.0,595.0,895.0,510.0,14.74220296436824,0,tap
0.3775,2.0,755.0,755.0,577.5,667.5,19.30917271049458,2,swipe_lent
0.625,2.0,1250.0,1250.0,212.5,537.5,21.046491832992512,2,swipe_lent
0.3225,2.0,645.0,645.0,617.5,737.5,15.834465378931535,1,swipe_rapide
0.19125,4.0,380.0,380.0,720.0,715.0,15.213766960322252,0,tap
0.3825,2.0,765.0,765.0,707.5,527.5,18.32990648239293,2,swipe_lent
0.51125,2.0,1022.5,1022.5,575.0,402.5,19.960815015282517,2,swipe_lent
0.61875,2.0,1237.5,1237.5,212.5,550.0,21.375896279762294,2,swipe_lent
0.23,2.0,460.0,460.0,782.5,757.5,14.086826200293446,0,tap
0.2175,2.0,435.0,435.0,960.0,605.0,13.647945159074816,0,tap
0.4725,2.0,945.0,945.0,640.0,415.0,17.321852967787216,1,swipe_rapide
0.18,2.0,360.0,360.0,945.0,695.0,15.109103168426795,0,tap
0.555,2.0,1110.0,1110.0,347.5,542.5,20.633331402981995,2,swipe_lent
0.53375,2.0,1067.5,1067.5,495.0,437.5,18.231043264069285,1,swipe_rapide
0.62125,2.0,1242.5,1242.5,422.5,335.0,21.518732459878294,2,swipe_lent
0.05,2.0,100.0,100.0,907.5,992.5,11.733984164891604,0,tap
0.61125,2.0,1222.5,1222.5,427.5,350.0,18.00845139882405,1,swipe_rapide
0.23875,2.0,477.5,477.5,590.0,932.5,15.322181342173192,0,tap
0.6875,2.0,1375.0,1375.0,310.0,315.0,20.626387517345652,2,swipe_lent
0.6625,2.0,1325.0,1325.0,395.0,280.0,21.096100897222268,2,swipe_lent
0.66625,4.0,840.0,840.0,435.0,230.0,20.298669026603637,2,swipe_lent
0.25,2.0,500.0,500.0,685.0,815.0,16.8302041964902,1,swipe_rapide
0.6475,2.0,1295.0,1295.0,467.5,237.5,18.738454704421056,2,swipe_lent
0.3925,2.0,785.0,785.0,540.0,675.0,16.849896251199283,1,swipe_rapide
0.6775,2.0,1355.0,1355.0,397.5,247.5,17.4351757708147,1,swipe_rapide
0.2525,2.0,505.0,505.0,837.5,657.5,14.74500682146525,0,tap
0.11,2.0,220.0,220.0,795.0,985.0,13.612221307175755,0,tap
0.04875,2.0,97.5,97.5,990.0,912.5,10.90271656000436,0,tap
0.485,2.0,970.0,970.0,412.5,617.5,20.724909873025155,2,swipe_lent
0.5875,2.0,1175.0,1175.0,167.5,657.5,18.72268873654902,2,swipe_lent
0.6125,4.0,1222.5,1222.5,302.5,217.5,21.379047871048314,2,swipe_lent
0.365,2.0,730.0,730.0,802.5,467.5,15.176044537806366,0,tap
0.58625,2.0,1172.5,1172.5,452.5,375.0,18.801786225479603,2,swipe_lent
0.4875,2.0,975.0,975.0,462.5,562.5,19.038500399422134,2,swipe_lent
0.58125,2.0,1162.5,1162.5,330.0,507.5,19.76486472122596,2,swipe_lent
0.395,2.0,790.0,790.0,555.0,655.0,16.138977704595966,1,swipe_rapide
0.06875,2.0,137.5,137.5,682.5,1180.0,14.28799337215477,0,tap
0.4675,2.0,935.0,935.0,640.0,425.0,17.194827264986948,1,swipe_rapide
0.56375,2.0,1127.5,1127.5,437.5,435.0,16.73120891314706,1,swipe_rapide
0.06875,2.0,137.5,137.5,1105.0,757.5,14.717002462505105,0,tap
0.7025,2.0,1405.0,1405.0,372.5,222.5,18.322408165499013,2,swipe_lent
0.2675,2.0,535.0,535.0,530.0,935.0,16.686438834811284,1,swipe_rapide
0.4875,4.0,952.5,952.5,597.5,425.0,20.194469825840038,2,swipe_lent
0.41,2.0,820.0,820.0,815.0,365.0,18.327053608368875,2,swipe_lent
0.18875,2.0,377.5,377.5,915.0,707.5,13.76064095840346,0,tap
0.17875,2.0,357.5,357.5,960.0,682.5,15.354636143011538,0,tap
0.4225,2.0,845.0,845.0,837.5,317.5,18.745186410160485,2,swipe_lent
0.67875,2.0,1357.5,1357.5,332.5,310.0,17.347175653116796,1,swipe_rapide
0.7,4.0,795.0,795.0,302.5,295.0,19.367326413004484,2,swipe_lent
0.2975,2.0,595.0,595.0,552.5,852.5,15.472173965573784,0,tap
0.395,2.0,790.0,790.0,645.0,565.0,15.495854614844013,0,tap
0.51,2.0,1020.0,1020.0,300.0,680.0,18.248853592125283,1,swipe_rapide
0.29125,4.0,452.5,452.5,820.0,595.0,16.747650466836777,1,swipe_rapide
0.5025,4.0,1002.5,1002.5,350.0,587.5,20.589616144792267,2,swipe_lent
0.39625,2.0,792.5,792.5,575.0,632.5,17.159086462724293,1,swipe_rapide
0.45625,4.0,595.0,595.0,695.0,390.0,16.50997186046788,1,swipe_rapide
0.3025,2.0,605.0,605.0,712.5,682.5,15.26292439616695,0,tap
0.2225,2.0,445.0,445.0,855.0,700.0,14.283410312967296,0,tap
0.385,2.0,770.0,770.0,742.5,487.5,17.769018752066064,1,swipe_rapide
0.26125,2.0,522.5,522.5,650.0,827.5,13.029093187293183,0,tap
0.67375,4.0,977.5,977.5,342.5,307.5,21.991673799848606,2,swipe_lent
0.48375,2.0,967.5,967.5,512.5,520.0,17.819982060568012,1,swipe_rapide
0.64125,2.0,1282.5,1282.5,310.0,407.5,21.131344056191775,2,swipe_lent
0.20875,2.0,417.5,417.5,890.0,692.5,16.445061500082552,1,swipe_rapide
0.165,2.0,330.0,330.0,635.0,1035.0,14.453581883155156,0,tap
0.1525,2.0,305.0,305.0,697.5,997.5,12.052753745476405,0,tap
0.5075,2.0,1015.0,1015.0,475.0,510.0,17.826806924773948,1,swipe_rapide
0.1975,2.0,395.0,395.0,707.5,897.5,15.110075381979746,0,tap
0.32,2.0,640.0,640.0,717.5,642.5,16.157745095810924,1,swipe_rapide
0.28125,2.0,562.5,562.5,707.5,730.0,15.349167543731292,0,tap
0.06625,2.0,132.5,132.5,842.5,1025.0,14.325650605556872,0,tap
0.54125,2.0,1082.5,1082.5,375.0,542.5,17.847287533318735,1,swipe_rapide
0.15,2.0,300.0,300.0,862.5,837.5,13.07380319791841,0,tap
0.1075,2.0,215.0,215.0,1110.0,675.0,14.022818707878386,0,tap
0.50125,2.0,1002.5,1002.5,302.5,695.0,15.96025199574545,1,swipe_rapide
0.36125,2.0,722.5,722.5,687.5,590.0,17.348106183775208,1,swipe_rapide
0.11125,2.0,222.5,222.5,842.5,935.0,13.11336152567969,0,tap
0.65,4.0,685.0,685.0,102.5,595.0,18.52726582057434,2,swipe_lent
0.5275,2.0,1055.0,1055.0,610.0,335.0,17.571183245095586,1,swipe_rapide
0.32625,4.0,650.0,650.0,720.0,625.0,19.66276364664204,2,swipe_lent
0.31625,2.0,632.5,632.5,760.0,607.5,18.6337930059072,2,swipe_lent
0.31125,2.0,622.5,622.5,742.5,635.0,18.390247564671128,2,swipe_lent
0.73875,2.0,1477.5,1477.5,177.5,345.0,18.690548751633433,2,swipe_lent
0.56625,2.0,1132.5,1132.5,355.0,512.5,18.557984386550583,2,swipe_lent
0.02625,2.0,52.5,52.5,1032.5,915.0,11.833293344503483,0,tap
0.32125,2.0,642.5,642.5,860.0,497.5,15.838996578840897,1,swipe_rapide
0.43,2.0,860.0,860.0,502.5,637.5,16.991165508606684,1,swipe_rapide
0.71,2.0,1420.0,1420.0,265.0,315.0,20.03201533548442,2,swipe_lent
0.2175,2.0,435.0,435.0,605.0,960.0,13.771740712662528,0,tap
0.67375,2.0,1347.5,1347.5,490.0,162.5,17.498142538553925,1,swipe_rapide
0.315,2.0,630.0,630.0,557.5,812.5,18.135743985997678,1,swipe_rapide
0.36625,2.0,732.5,732.5,560.0,707.5,16.037088475211746,1,swipe_rapide
0.61125,2.0,1222.5,1222.5,187.5,590.0,18.528471155515373,2,swipe_lent
0.55375,2.0,1107.5,1107.5,377.5,515.0,19.778104762039632,2,swipe_lent
0.58,2.0,1160.0,1160.0,412.5,427.5,18.6310420705383,2,swipe_lent
0.09625,4.0,190.0,190.0,755.0,592.5,14.432809683664924,0,tap
0.70625,2.0,1412.5,1412.5,127.5,460.0,20.042561170898338,2,swipe_lent
0.5825,2.0,1165.0,1165.0,235.0,600.0,19.92470965801515,2,swipe_lent
0.4525,4.0,820.0,820.0,567.5,525.0,19.983234407845966,2,swipe_lent
0.275,2.0,550.0,550.0,755.0,695.0,17.278706139764623,1,swipe_rapide
0.48625,2.0,972.5,972.5,720.0,307.5,18.919967143242697,2,swipe_lent
0.11875,2.0,237.5,237.5,852.5,910.0,13.618587120850854,0,tap
0.22,2.0,440.0,440.0,1027.5,532.5,14.740306271911285,0,tap
0.0575,2.0,115.0,115.0,1042.5,842.5,11.418387703062042,0,tap
0.62625,2.0,1252.5,1252.5,405.0,342.5,21.33977834154381,2,swipe_lent
0.24625,2.0,492.5,492.5,657.5,850.0,15.41810394898528,0,tap
0.0375,2.0,75.0,75.0,1030.0,895.0,11.987871579544311,0,tap
0.6725,2.0,1345.0,1345.0,425.0,230.0,18.912104788309826,2,swipe_lent
0.68125,2.0,1362.5,1362.5,420.0,217.5,19.862829742072467,2,swipe_lent
0.57125,2.0,1142.5,1142.5,435.0,422.5,17.896963647299884,1,swipe_rapide
0.17,2.0,340.0,340.0,960.0,700.0,13.780416619453828,0,tap
0.59,2.0,1180.0,1180.0,502.5,317.5,18.520162688699322,2,swipe_lent
0.63125,2.0,1262.5,1262.5,487.5,250.0,17.70553167875626,1,swipe_rapide
0.24625,2.0,492.5,492.5,710.0,797.5,17.661986112808247,1,swipe_rapide
0.35,2.0,700.0,700.0,875.0,425.0,15.595560340299386,1,swipe_rapide
0.52,2.0,1040.0,1040.0,247.5,712.5,18.56851410735294,2,swipe_lent
0.2825,2.0,565.0,565.0,855.0,580.0,14.947696552276323,0,tap
0.04375,2.0,87.5,87.5,1065.0,847.5,12.08506011048187,0,tap
0.1775,2.0,355.0,355.0,795.0,850.0,14.939972528947681,0,tap
0.46875,2.0,937.5,937.5,407.5,655.0,18.19893980910768,1,swipe_rapide
0.63375,2.0,1267.5,1267.5,477.5,255.0,16.475220255416847,1,swipe_rapide
0.31375,2.0,627.5,627.5,852.5,520.0,16.030905306835116,1,swipe_rapide
0.6075,2.0,1215.0,1215.0,310.0,475.0,17.661361386947863,1,swipe_rapide
0.095,2.0,190.0,190.0,1100.0,710.0,13.311546990468477,0,tap
0.64375,2.0,1287.5,1287.5,182.5,530.0,20.975988293812858,2,swipe_lent
0.2125,2.0,425.0,425.0,600.0,975.0,13.92771790727005,0,tap
0.08875,2.0,177.5,177.5,1100.0,722.5,11.7125493406402,0,tap
0.1175,2.0,235.0,235.0,870.0,895.0,13.211754762386812,0,tap
0.525,2.0,1050.0,1050.0,587.5,362.5,18.074190061415273,1,swipe_rapide
0.1875,2.0,375.0,375.0,792.5,832.5,12.948419783946296,0,tap
0.20375,2.0,407.5,407.5,1012.5,580.0,15.329036130400114,0,tap
0.02625,2.0,52.5,52.5,1015.0,932.5,11.085520219707456,0,tap
0.435,2.0,870.0,870.0,570.0,560.0,15.857519380301484,1,swipe_rapide
0.51875,2.0,1037.5,1037.5,645.0,317.5,18.895298753329424,2,swipe_lent
0.445,2.0,890.0,890.0,522.5,587.5,18.477601420076137,2,swipe_lent
0.11875,2.0,237.5,237.5,910.0,852.5,13.437141663404526,0,tap
0.5025,4.0,1002.5,1002.5,157.5,435.0,19.557173156342614,2,swipe_lent
0.19125,2.0,382.5,382.5,847.5,770.0,14.118236820065809,0,tap
0.11375,2.0,227.5,227.5,720.0,1052.5,12.11204081783538,0,tap
0.565,2.0,1130.0,1130.0,397.5,472.5,17.429501817506623,1,swipe_rapide
0.57625,2.0,1152.5,1152.5,262.5,585.0,20.278717176635364,2,swipe_lent
0.7225,2.0,1445.0,1445.0,342.5,212.5,19.34347914495596,2,swipe_lent
0.52,4.0,1037.5,1037.5,295.0,260.0,22.186280362950885,2,swipe_lent
0.315,2.0,630.0,630.0,557.5,812.5,18.57344323854252,2,swipe_lent
0.14125,2.0,282.5,282.5,925.0,792.5,13.878600110201162,0,tap
0.1025,4.0,202.5,202.5,900.0,795.0,13.987170237562966,0,tap
0.70125,2.0,1402.5,1402.5,477.5,120.0,17.36132920589537,1,swipe_rapide
0.4625,2.0,925.0,925.0,702.5,372.5,16.710705048131025,1,swipe_rapide
0.06125,2.0,122.5,122.5,780.0,1097.5,10.33851603799529,0,tap
0.22625,2.0,452.5,452.5,610.0,937.5,15.306786955913614,0,tap
0.29,2.0,580.0,580.0,970.0,450.0,15.489322451015692,0,tap
0.6925,2.0,1385.0,1385.0,325.0,290.0,20.78346070813576,2,swipe_lent
0.62,2.0,1240.0,1240.0,145.0,615.0,22.36658546908498,2,swipe_lent
0.14875,2.0,297.5,297.5,942.5,760.0,12.548073031985062,0,tap
0.59125,2.0,1182.5,1182.5,642.5,175.0,18.32317689083794,2,swipe_lent
0.37,4.0,737.5,737.5,635.0,607.5,19.13587588519477,2,swipe_lent
0.095,2.0,190.0,190.0,1007.5,802.5,13.29908268942773,0,tap
0.16125,2.0,322.5,322.5,720.0,957.5,13.790269139279758,0,tap
0.73875,4.0,1475.0,1475.0,280.0,152.5,25.93415241829831,2,swipe_lent
0.02,2.0,40.0,40.0,1002.5,957.5,8.984157406680005,0,tap
0.2275,2.0,455.0,455.0,745.0,800.0,14.969985968228531,0,tap
0.3975,2.0,795.0,795.0,460.0,745.0,17.814165163180974,1,swipe_rapide
0.26125,2.0,522.5,522.5,690.0,787.5,13.841697989640029,0,tap
0.51375,4.0,1025.0,1025.0,407.5,427.5,24.514069750859747,2,swipe_lent
0.69875,2.0,1397.5,1397.5,217.5,385.0,18.73625094364505,2,swipe_lent
0.335,2.0,670.0,670.0,797.5,532.5,17.189869492071573,1,swipe_rapide
0.61125,2.0,1222.5,1222.5,405.0,372.5,17.61565665169268,1,swipe_rapide
0.5525,2.0,1105.0,1105.0,520.0,375.0,18.907138394977324,2,swipe_lent
0.73375,2.0,1467.5,1467.5,210.0,322.5,20.45874785923845,2,swipe_lent
0.135,2.0,270.0,270.0,837.5,892.5,15.544507661076862,0,tap
0.4425,2.0,885.0,885.0,617.5,497.5,20.26940300332281,2,swipe_lent
0.01875,2.0,37.5,37.5,920.0,1042.5,8.536001981750706,0,tap
0.09625,2.0,192.5,192.5,955.0,852.5,12.814007404630587,0,tap
0.09,2.0,180.0,180.0,922.5,897.5,12.57053221531766,0,tap
0.5,2.0,1000.0,1000.0,577.5,422.5,15.969441116196103,1,swipe_rapide
0.28,2.0,560.0,560.0,895.0,545.0,17.41939711296299,1,swipe_rapide
0.59625,2.0,1192.5,1192.5,430.0,377.5,18.22684748841546,1,swipe_rapide
0.19625,2.0,392.5,392.5,1052.5,555.0,13.907736944054545,0,tap
0.11,2.0,220.0,220.0,922.5,857.5,13.434900725748108,0,tap
0.365,2.0,730.0,730.0,877.5,392.5,14.385117074258645,0,tap
0.45375,2.0,907.5,907.5,580.0,512.5,17.375106831018826,1,swipe_rapide
0.0625,4.0,122.5,122.5,760.0,850.0,12.149083542855209,0,tap
0.3975,2.0,795.0,795.0,667.5,537.5,18.530775428053204,2,swipe_lent
0.3075,2.0,615.0,615.0,605.0,780.0,16.43697942559191,1,swipe_rapide
0.6575,2.0,1315.0,1315.0,270.0,415.0,21.036651213664513,2,swipe_lent
0.33875,2.0,677.5,677.5,645.0,677.5,16.74314870224789,1,swipe_rapide
0.7275,2.0,1455.0,1455.0,445.0,100.0,20.11924550042772,2,swipe_lent
0.5825,2.0,1165.0,1165.0,480.0,355.0,19.778905713422503,2,swipe_lent
0.03625,2.0,72.5,72.5,975.0,952.5,12.656255309760521,0,tap
0.53625,2.0,1072.5,1072.5,512.5,415.0,17.47813376602927,1,swipe_rapide
0.14625,2.0,292.5,292.5,830.0,877.5,13.134878142335584,0,tap
0.365,2.0,730.0,730.0,702.5,567.5,15.57894182136879,0,tap
0.30625,2.0,612.5,612.5,535.0,852.5,16.82518026671587,1,swipe_rapide
0.645,2.0,1290.0,1290.0,457.5,252.5,18.619858632712695,2,swipe_lent
0.16625,2.0,332.5,332.5,937.5,730.0,13.376697802172155,0,tap
0.1075,2.0,215.0,215.0,902.5,882.5,14.061388213467941,0,tap
0.5625,2.0,1125.0,1125.0,387.5,487.5,18.582541006772704,2,swipe_lent
0.5925,2.0,1185.0,1185.0,275.0,540.0,21.039441044628486,2,swipe_lent
0.355,2.0,710.0,710.0,635.0,655.0,15.441341142086618,0,tap
0.1475,2.0,295.0,295.0,712.5,992.5,12.950459525162092,0,tap
0.61125,2.0,1222.5,1222.5,265.0,512.5,17.096786231783277,1,swipe_rapide
0.625,2.0,1250.0,1250.0,150.0,600.0,20.919313320561365,2,swipe_lent
0.16,2.0,320.0,320.0,850.0,830.0,15.319872956894612,0,tap
0.05125,4.0,67.5,67.5,765.0,1130.0,11.752671650061854,0,tap
0.34875,2.0,697.5,697.5,582.5,720.0,16.691503649471993,1,swipe_rapide
0.595,2.0,1190.0,1190.0,547.5,262.5,19.292351332467135,2,swipe_lent
0.33625,2.0,672.5,672.5,565.0,762.5,18.549098556331774,2,swipe_lent
0.3,2.0,600.0,600.0,682.5,717.5,15.519814251459257,0,tap
0.32625,2.0,652.5,652.5,770.0,577.5,16.00262178741977,1,swipe_rapide
0.64125,2.0,1282.5,1282.5,292.5,425.0,19.252940527912468,2,swipe_lent
0.26,2.0,520.0,520.0,880.0,600.0,13.500571070157097,0,tap
0.08125,2.0,162.5,162.5,987.5,850.0,11.46053364502679,0,tap
0.5325,2.0,1065.0,1065.0,505.0,430.0,18.56520939317822,2,swipe_lent
0.71875,2.0,1437.5,1437.5,160.0,402.5,18.726712073456582,2,swipe_lent
0.4125,4.0,822.5,822.5,492.5,520.0,20.372641558501417,2,swipe_lent
0.06375,2.0,127.5,127.5,790.0,1082.5,11.01620800317879,0,tap
0.7475,2.0,1495.0,1495.0,255.0,250.0,18.487403793061038,2,swipe_lent
0.6675,2.0,1335.0,1335.0,375.0,290.0,19.10593341393996,2,swipe_lent
0.2925,2.0,585.0,585.0,662.5,752.5,15.876756984998647,1,swipe_rapide
0.3225,2.0,645.0,645.0,820.0,535.0,15.358826116490837,0,tap
0.01625,2.0,32.5,32.5,1217.5,750.0,7.831908982633036,0,tap
0.04875,2.0,97.5,97.5,887.5,1015.0,11.317893243440139,0,tap
0.15625,2.0,312.5,312.5,732.5,955.0,13.174866634948174,0,tap
0.0675,2.0,135.0,135.0,1125.0,740.0,12.671936904688623,0,tap
0.20625,2.0,412.5,412.5,885.0,702.5,16.799852629865914,1,swipe_rapide
0.2425,2.0,485.0,485.0,747.5,767.5,17.48995267119467,1,swipe_rapide
0.4825,2.0,965.0,965.0,465.0,570.0,18.033426524612924,1,swipe_rapide
0.55875,2.0,1117.5,1117.5,260.0,622.5,19.734033320817876,2,swipe_lent
0.56125,2.0,1122.5,1122.5,420.0,457.5,18.897095915221886,2,swipe_lent
0.485,2.0,970.0,970.0,752.5,277.5,19.747149783440918,2,swipe_lent
0.465,4.0,927.5,927.5,227.5,292.5,19.622290868110607,2,swipe_lent
0.05375,2.0,107.5,107.5,997.5,895.0,11.155316306743563,0,tap
0.39875,2.0,797.5,797.5,775.0,427.5,16.030412664011493,1,swipe_rapide
0.375,2.0,750.0,750.0,537.5,712.5,17.635764097552862,1,swipe_rapide
0.04,4.0,70.0,70.0,782.5,1135.0,10.458935495341851,0,tap
0.07875,2.0,157.5,157.5,892.5,950.0,11.748039731709202,0,tap
0.6525,2.0,1305.0,1305.0,332.5,362.5,19.87843574868053,2,swipe_lent
0.1175,2.0,235.0,235.0,645.0,1120.0,12.61955909346825,0,tap
0.4625,2.0,925.0,925.0,610.0,465.0,17.550647774854955,1,swipe_rapide
0.59375,2.0,1187.5,1187.5,337.5,475.0,20.151472854042492,2,swipe_lent
0.69375,2.0,1387.5,1387.5,427.5,185.0,20.039992064061757,2,swipe_lent
0.05,2.0,100.0,100.0,875.0,1025.0,10.976809204919288,0,tap
0.20875,2.0,417.5,417.5,845.0,737.5,16.18144345253535,1,swipe_rapide
0.59875,2.0,1197.5,1197.5,555.0,247.5,19.314561305831862,2,swipe_lent
0.5275,2.0,1055.0,1055.0,510.0,435.0,17.41752681707383,1,swipe_rapide
0.7275,2.0,1455.0,1455.0,190.0,355.0,22.632941304116134,2,swipe_lent
0.43875,2.0,877.5,877.5,552.5,570.0,17.072732741011265,1,swipe_rapide
0.7175,2.0,1435.0,1435.0,302.5,262.5,17.756287265626764,1,swipe_rapide
0.10875,2.0,217.5,217.5,965.0,817.5,13.04729964342805,0,tap
0.61625,4.0,1230.0,1230.0,375.0,235.0,24.094214042144365,2,swipe_lent
0.6875,2.0,1375.0,1375.0,155.0,470.0,20.32437341013512,2,swipe_lent
0.31375,2.0,627.5,627.5,857.5,515.0,16.424040935208925,1,swipe_rapide
0.5825,2.0,1165.0,1165.0,602.5,232.5,18.644117652820544,2,swipe_lent
0.4975,2.0,995.0,995.0,612.5,392.5,16.273015966431696,1,swipe_rapide
0.69,2.0,1380.0,1380.0,437.5,182.5,20.072529526728843,2,swipe_lent
0.30375,2.0,607.5,607.5,725.0,667.5,15.38291819175763,0,tap
0.6475,2.0,1295.0,1295.0,182.5,522.5,19.061594436007884,2,swipe_lent
0.26875,2.0,537.5,537.5,672.5,790.0,15.828998511769413,1,swipe_rapide
0.665,2.0,1330.0,1330.0,267.5,402.5,21.575281185277884,2,swipe_lent
0.6575,2.0,1315.0,1315.0,412.5,272.5,21.51922828641507,2,swipe_lent
0.6375,2.0,1275.0,1275.0,252.5,472.5,18.36536668595432,2,swipe_lent
0.55875,2.0,1117.5,1117.5,445.0,437.5,18.754803954510272,2,swipe_lent
0.3975,2.0,795.0,795.0,667.5,537.5,16.682276685807523,1,swipe_rapide
0.6475,2.0,1295.0,1295.0,270.0,435.0,19.925543947374837,2,swipe_lent
0.52,2.0,1040.0,1040.0,370.0,590.0,19.33983951408844,2,swipe_lent
0.32125,4.0,602.5,602.5,655.0,700.0,17.56033531492223,1,swipe_rapide
0.7125,4.0,752.5,752.5,527.5,45.0,18.862948848284866,2,swipe_lent
0.09,2.0,180.0,180.0,982.5,837.5,13.66750361305695,0,tap
0.4825,2.0,965.0,965.0,527.5,507.5,18.18226190480455,1,swipe_rapide
0.20625,2.0,412.5,412.5,782.5,805.0,15.748012007319181,1,swipe_rapide
0.6725,2.0,1345.0,1345.0,207.5,447.5,18.93665337063638,2,swipe_lent
0.42375,2.0,847.5,847.5,700.0,452.5,17.835853583727644,1,swipe_rapide
0.27875,2.0,557.5,557.5,710.0,732.5,14.73779546509089,0,tap
0.42125,2.0,842.5,842.5,630.0,527.5,19.10539860369694,2,swipe_lent
0.4475,2.0,895.0,895.0,482.5,622.5,20.968430711243094,2,swipe_lent
0.72125,2.0,1442.5,1442.5,387.5,170.0,17.26801668368087,1,swipe_rapide
0.3675,2.0,735.0,735.0,772.5,492.5,16.467382447371218,1,swipe_rapide
0.37125,2.0,742.5,742.5,897.5,360.0,17.802460054302873,1,swipe_rapide
0.69875,2.0,1397.5,1397.5,567.5,35.0,16.796588615490325,1,swipe_rapide
0.495,2.0,990.0,990.0,495.0,515.0,17.270946053184826,1,swipe_rapide
0.39125,2.0,782.5,782.5,750.0,467.5,15.984012472880405,1,swipe_rapide
0.3825,2.0,765.0,765.0,742.5,492.5,18.192761318405218,1,swipe_rapide
0.68,2.0,1360.0,1360.0,325.0,315.0,18.637850483606293,2,swipe_lent
0.305,2.0,610.0,610.0,770.0,620.0,16.91645510722582,1,swipe_rapide
0.24375,4.0,485.0,485.0,780.0,717.5,17.109215141983068,1,swipe_rapide
0.20875,2.0,417.5,417.5,650.0,932.5,14.250778249396351,0,tap
0.7225,2.0,1445.0,1445.0,310.0,245.0,18.91428587910451,2,swipe_lent
0.6975,2.0,1395.0,1395.0,445.0,160.0,18.135431152497855,1,swipe_rapide
0.2075,2.0,415.0,415.0,725.0,860.0,15.257941033424476,0,tap
0.065,2.0,130.0,130.0,910.0,960.0,13.107672582078425,0,tap
0.50375,2.0,1007.5,1007.5,367.5,625.0,18.35050747653951,2,swipe_lent
0.40125,2.0,802.5,802.5,545.0,652.5,17.697769398776146,1,swipe_rapide
0.245,2.0,490.0,490.0,905.0,605.0,15.738440661825308,1,swipe_rapide
0.65125,2.0,1302.5,1302.5,440.0,257.5,18.820210691945096,2,swipe_lent
0.27625,2.0,552.5,552.5,755.0,692.5,16.676785093409745,1,swipe_rapide
0.2,2.0,400.0,400.0,820.0,780.0,14.783195506071335,0,tap
0.3025,2.0,605.0,605.0,695.0,700.0,15.366506918415176,0,tap
0.45375,4.0,897.5,897.5,540.0,550.0,24.244995944590702,2,swipe_lent
0.0375,2.0,75.0,75.0,922.5,1002.5,9.388773112691169,0,tap
0.7,2.0,1400.0,1400.0,290.0,310.0,17.484290020265266,1,swipe_rapide
0.58625,2.0,1172.5,1172.5,545.0,282.5,19.69541872043044,2,swipe_lent
0.2975,2.0,595.0,595.0,792.5,612.5,15.154923235687662,0,tap
0.09875,2.0,197.5,197.5,1055.0,747.5,13.439649688984415,0,tap
0.44875,2.0,897.5,897.5,562.5,540.0,20.0408492586102,2,swipe_lent
0.41,2.0,820.0,820.0,605.0,575.0,17.096656943776104,1,swipe_rapide
0.0425,2.0,85.0,85.0,910.0,1005.0,9.979559961790079,0,tap
0.09625,2.0,192.5,192.5,765.0,1042.5,12.946967947747172,0,tap
0.61125,2.0,1222.5,1222.5,432.5,345.0,17.551696286179535,1,swipe_rapide
0.3475,2.0,695.0,695.0,625.0,680.0,18.3116724948109,2,swipe_lent
0.09875,2.0,197.5,197.5,727.5,1075.0,12.482310921428539,0,tap
0.475,4.0,927.5,927.5,532.5,515.0,20.89068224738646,2,swipe_lent
0.3875,2.0,775.0,775.0,512.5,712.5,16.690349317763893,1,swipe_rapide
0.205,2.0,410.0,410.0,652.5,937.5,15.065686044799818,0,tap
0.6325,4.0,1020.0,1020.0,267.5,465.0,23.712054796532943,2,swipe_lent
0.16375,2.0,327.5,327.5,712.5,960.0,15.349637769862458,0,tap
0.49625,2.0,992.5,992.5,537.5,470.0,17.462557249070084,1,swipe_rapide
0.43875,2.0,877.5,877.5,632.5,490.0,17.631805937237665,1,swipe_rapide
